,factors,r2_cv_score,rmse_cv_score
3111,"['vacancy_migration_energy_fcc', 'c11_bcc', 'c11_fcc']",0.7939737014381829,-242.73786465345984
2046,"['bulk_modulus_bcc', 'c12_fcc', 'unstable_twinning_energy_fcc']",0.7938444055285396,-237.96436369486995
2760,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'extr_stack_fault_energy_fcc']",0.7938184795596365,-239.3939994737212
2999,"['vacancy_migration_energy_fcc', 'lattice_constant_sc', 'c11_fcc']",0.7937623287672128,-228.0829768233054
2571,"['unstable_stack_energy_fcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.7937533129037638,-240.49421973768602
4382,"['c12_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7936456086546612,-241.80208584716132
4277,"['surface_energy_100_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.793540254448567,-240.3852828515877
250,"['vacancy_migration_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7934436027190636,-242.01166047475326
4481,"['unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7934316187095469,-241.035893883252
2247,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_fcc']",0.7933922146733444,-238.06299918016862
3185,"['vacancy_migration_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.793391150348192,-233.1371902712726
4470,"['unstable_twinning_energy_fcc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.7932996821633287,-243.15528332597304
2614,"['unstable_stack_energy_fcc', 'c44_bcc', 'bulk_modulus_sc']",0.7932950523728602,-241.5805786646073
2534,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'thermal_expansion_coeff_fcc']",0.793226325776298,-236.75915504564762
2658,"['unstable_stack_energy_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7932149662205802,-243.77201619406114
2751,"['unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.793201852315333,-235.19672607418283
2081,"['bulk_modulus_bcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",0.7931453413777146,-237.4933168812442
2242,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.7931179040719357,-243.6346367406073
2771,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'bulk_modulus_sc']",0.7930679181821211,-236.90872450942086
614,"['c44_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",0.7930385959105108,-246.78869990229003
2544,"['unstable_stack_energy_fcc', 'lattice_constant_sc', 'c12_fcc']",0.7930036040601702,-237.70428138396116
1226,"['c12_sc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7929116589890779,-238.33484747643914
2198,"['bulk_modulus_bcc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.7928748021081092,-247.79456370976058
1966,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.7924532042830643,-241.96993960723515
3528,"['c12_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7923969945213344,-241.0613982741161
1037,"['c12_sc', 'vacancy_migration_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7923165065601329,-234.60899462399613
1654,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'c44_bcc']",0.7922337741379326,-232.61885297527715
3034,"['vacancy_migration_energy_fcc', 'relaxation_volume_fcc', 'unstable_twinning_energy_fcc']",0.7922117382016719,-242.45939461741776
190,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",0.7921678368239741,-237.27519707416567
1019,"['c12_sc', 'vacancy_migration_energy_fcc', 'c12_fcc']",0.7920494445200741,-233.85537205633096
3056,"['vacancy_migration_energy_fcc', 'c44_bcc', 'intr_stack_fault_energy_fcc']",0.7919840079319642,-234.55302769188205
1995,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc', 'c12_fcc']",0.7919809706852999,-237.59383152513865
3443,"['c12_fcc', 'c11_sc', 'unstable_twinning_energy_fcc']",0.7917106891550351,-248.73372683724153
4441,"['ideal_surface_energy_100_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7914861462951229,-239.37494255691968
1666,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.791337099271796,-246.09882045780697
640,"['c44_fcc', 'vacancy_migration_energy_fcc', 'lattice_constant_sc']",0.7913318451166066,-225.03268111516715
656,"['c44_fcc', 'vacancy_migration_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7913111557308977,-236.67123705109884
2568,"['unstable_stack_energy_fcc', 'c12_fcc', 'extr_stack_fault_energy_fcc']",0.7911534247870265,-236.38526827242222
1650,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",0.7911022285036553,-234.74582123827884
3118,"['vacancy_migration_energy_fcc', 'surface_energy_100_fcc', 'c12_bcc']",0.7910905262883641,-237.7746448833785
613,"['c44_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7910646984480448,-243.97619701363953
2540,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'bulk_modulus_sc']",0.7910531854617208,-240.81528712515603
4332,"['unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7910477800817485,-248.84025434967896
1667,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7910381499268031,-244.10116935019676
608,"['c44_fcc', 'unstable_stack_energy_fcc', 'thermal_expansion_coeff_fcc']",0.7908640813357671,-248.5159249491183
1175,"['c12_sc', 'surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.7908178013864701,-238.75082848564355
3075,"['vacancy_migration_energy_fcc', 'c11_sc', 'extr_stack_fault_energy_fcc']",0.7907565269793284,-235.6747117845517
2532,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.7906260471307717,-241.28792906963122
651,"['c44_fcc', 'vacancy_migration_energy_fcc', 'thermal_expansion_coeff_fcc']",0.7905654078811903,-241.70682287356647
607,"['c44_fcc', 'unstable_stack_energy_fcc', 'c12_bcc']",0.7905549975011738,-239.85760871536775
3686,"['relaxation_volume_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7905482241451915,-247.42952516508888
2526,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'c44_bcc']",0.7905268538658641,-236.92094684274542
2772,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7904778527283258,-243.62625302620845
610,"['c44_fcc', 'unstable_stack_energy_fcc', 'unstable_twinning_energy_fcc']",0.7903710684097908,-249.68518908183822
3685,"['relaxation_volume_fcc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7903320316574965,-245.2832718915799
1706,"['unstable_twinning_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'ideal_surface_energy_100_fcc']",0.7902937944552285,-240.8546822466393
3087,"['vacancy_migration_energy_fcc', 'c11_sc', 'intr_stack_fault_energy_fcc']",0.7900429090885082,-238.53617960391333
843,"['c44_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7899130930621971,-248.06473871845677
2525,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'relaxation_volume_fcc']",0.7899046616141363,-243.19801137707404
2604,"['unstable_stack_energy_fcc', 'c44_bcc', 'c11_bcc']",0.7897376804298698,-234.4477915198878
3944,"['lattice_constant_diamond', 'lattice_constant_bcc', 'c11_fcc']",0.7895775016437798,-243.03396222494928
616,"['c44_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7895515347288528,-249.26785340688414
2548,"['unstable_stack_energy_fcc', 'lattice_constant_sc', 'c11_sc']",0.7894711960730555,-237.02090932349518
1702,"['unstable_twinning_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'surface_energy_100_fcc']",0.7894168679416742,-235.35807114455864
965,"['c12_sc', 'lattice_constant_fcc', 'unstable_twinning_energy_fcc']",0.7893013288733053,-245.28555438475593
2562,"['unstable_stack_energy_fcc', 'lattice_constant_sc', 'relaxed_formation_potential_energy_fcc']",0.789285390877598,-242.31076576239263
732,"['c44_fcc', 'c44_bcc', 'intr_stack_fault_energy_fcc']",0.789263543114895,-248.3803199797751
3759,"['c44_bcc', 'c11_bcc', 'unstable_twinning_energy_fcc']",0.7891700063659731,-235.72652765223197
2733,"['unstable_stack_energy_fcc', 'lattice_constant_bcc', 'c11_fcc']",0.7891366521477978,-247.42186877772218
2743,"['unstable_stack_energy_fcc', 'c11_fcc', 'bulk_modulus_fcc']",0.789130713894687,-247.2443365977347
3395,"['c12_fcc', 'relaxation_volume_fcc', 'unstable_twinning_energy_fcc']",0.7890050403883613,-244.9202884791994
3008,"['vacancy_migration_energy_fcc', 'c12_fcc', 'c11_sc']",0.7889933020626895,-237.92083126337133
4046,"['c11_sc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7886723095701865,-238.90180417312123
234,"['vacancy_migration_energy_fcc', 'lattice_constant_sc']",0.7886146066453577,-240.20528429496852
3154,"['vacancy_migration_energy_fcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7885825669942577,-238.34168848574984
3170,"['vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_sc']",0.7885798771242432,-244.2350902458037
2747,"['unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc']",0.7885265327914851,-249.99929403978626
2563,"['unstable_stack_energy_fcc', 'lattice_constant_sc', 'bulk_modulus_fcc']",0.788462913681065,-243.26836348529204
598,"['c44_fcc', 'unstable_stack_energy_fcc', 'c12_fcc']",0.7884163735436622,-248.17835573773314
2243,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7883720426408409,-245.7185993571483
3151,"['vacancy_migration_energy_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",0.7883595080057809,-237.8589137691248
254,"['vacancy_migration_energy_fcc', 'bulk_modulus_fcc']",0.788282172592527,-241.94533704789905
1031,"['c12_sc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.7880792553110446,-239.23479131293615
2635,"['unstable_stack_energy_fcc', 'c11_sc', 'c11_bcc']",0.7880701406983793,-243.46774363532367
2588,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc', 'surface_energy_100_fcc']",0.7880174218935925,-240.32684614440643
2769,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'c11_fcc']",0.7879147698000353,-245.61491025534474
2007,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.7877007135705532,-238.74794721837645
2680,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.7876778321272632,-239.20010282360857
976,"['c12_sc', 'unstable_stack_energy_fcc', 'c12_fcc']",0.7876429507451806,-233.2432720001446
2620,"['unstable_stack_energy_fcc', 'lattice_constant_diamond', 'c11_bcc']",0.7874356638680566,-245.5327036864484
1695,"['unstable_twinning_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'c12_fcc']",0.7872037672312036,-241.43958792766873
2633,"['unstable_stack_energy_fcc', 'lattice_constant_diamond', 'bulk_modulus_fcc']",0.7870014292523395,-242.98282616596885
2661,"['unstable_stack_energy_fcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7868001200070007,-241.2967510840959
321,"['c44_bcc', 'unstable_twinning_energy_fcc']",0.7864296564128475,-237.6152358383626
1941,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'unstable_twinning_energy_fcc']",0.7860128501157031,-244.1226618858453
3047,"['vacancy_migration_energy_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.785958251053866,-237.25584919374944
617,"['c44_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_fcc']",0.7859490919267094,-247.61592170852325
1035,"['c12_sc', 'vacancy_migration_energy_fcc', 'bulk_modulus_sc']",0.7859330573910209,-244.34025815152992
3116,"['vacancy_migration_energy_fcc', 'c11_bcc', 'bulk_modulus_fcc']",0.7858672441924901,-242.7879880488976
3912,"['lattice_constant_diamond', 'c12_bcc', 'unstable_twinning_energy_fcc']",0.7857257728697346,-234.64955945279016
1617,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_bcc', 'unstable_twinning_energy_fcc']",0.7857197159011778,-241.54790497073057
1707,"['unstable_twinning_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.7856448566126646,-238.761052378095
3189,"['vacancy_migration_energy_fcc', 'bulk_modulus_sc', 'intr_stack_fault_energy_fcc']",0.7855346124801939,-238.96496763845843
1389,"['c44_sc', 'vacancy_migration_energy_fcc', 'bulk_modulus_fcc']",0.7854831260659283,-249.10999685542893
3879,"['lattice_constant_diamond', 'c11_bcc', 'unstable_twinning_energy_fcc']",0.7854674232623308,-243.89034344275677
2683,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7853836394996101,-241.5786537412481
3752,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7853079390580759,-248.9171959238726
2014,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc', 'bulk_modulus_fcc']",0.7852985655410718,-236.23904477316302
4213,"['c11_bcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7852271739344101,-248.76003902872003
1950,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",0.7851795453350523,-242.44883076717528
2551,"['unstable_stack_energy_fcc', 'lattice_constant_sc', 'surface_energy_100_fcc']",0.7850999842826463,-244.56156021749794
2578,"['unstable_stack_energy_fcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7849768251147543,-247.00884145383299
2375,"['lattice_constant_fcc', 'lattice_constant_diamond', 'c11_fcc']",0.7848772141167605,-241.58189534162074
2246,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7848643513104221,-246.28293127333964
2686,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",0.7848426154597223,-230.83418794071338
3842,"['c44_bcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7848299510493543,-248.99207188855954
2675,"['unstable_stack_energy_fcc', 'c11_bcc', 'bulk_modulus_fcc']",0.7847579095924015,-245.31649252189737
650,"['c44_fcc', 'vacancy_migration_energy_fcc', 'c12_bcc']",0.7845741534115692,-239.8000216832087
4133,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7845547164647374,-247.4588875895572
3332,"['lattice_constant_sc', 'c12_bcc', 'unstable_twinning_energy_fcc']",0.7844394763620361,-239.88016617285538
849,"['c44_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.7844353344873956,-251.08486147546608
3171,"['vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.784331918504607,-239.6296312467948
199,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc']",0.7843290464055339,-238.42871441918993
4139,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.7842214167522877,-242.1652530665914
991,"['c12_sc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7841430160713583,-242.79721200024412
4472,"['unstable_twinning_energy_fcc', 'lattice_constant_bcc', 'intr_stack_fault_energy_fcc']",0.7840245397276591,-246.99099626612772
1812,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_sc', 'unstable_twinning_energy_fcc']",0.7839791258360662,-249.07762659842865
2602,"['unstable_stack_energy_fcc', 'c44_bcc', 'c11_sc']",0.7839243911953886,-233.0372992745472
4047,"['c11_sc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7838976974748258,-242.73465213811247
4186,"['c11_bcc', 'c12_bcc', 'unstable_twinning_energy_fcc']",0.783838877217429,-240.89308617115185
3186,"['vacancy_migration_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7838289280619918,-238.7073469055016
3109,"['vacancy_migration_energy_fcc', 'c11_bcc', 'unstable_twinning_energy_fcc']",0.7835548440310091,-245.4913593444634
2536,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.7834880885017036,-236.04204983016984
3891,"['lattice_constant_diamond', 'surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.7830863378155448,-245.8134918047231
157,"['bulk_modulus_bcc', 'unstable_twinning_energy_fcc']",0.782992148385047,-241.81060580275656
2721,"['unstable_stack_energy_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7827328508120275,-238.9730065128682
3530,"['c12_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7826930743355586,-254.98887588430517
4049,"['c11_sc', 'lattice_constant_bcc', 'c11_fcc']",0.7826652259078394,-254.19189295312796
3192,"['vacancy_migration_energy_fcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7826101033970434,-238.51507959446008
4378,"['c12_bcc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.7826002511336622,-247.64301630784004
2761,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'c11_bcc']",0.782574741823431,-245.10856490745667
3747,"['c44_bcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.7824338844717842,-249.03690106802225
3405,"['c12_fcc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",0.7824060431443361,-251.0412183173374
235,"['vacancy_migration_energy_fcc', 'c12_fcc']",0.7824035076448969,-242.548629388981
2634,"['unstable_stack_energy_fcc', 'c11_sc', 'extr_stack_fault_energy_fcc']",0.7822661349050263,-248.01514389183
844,"['c44_fcc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.7822567315670631,-252.30274325495932
3032,"['vacancy_migration_energy_fcc', 'relaxation_volume_fcc', 'thermal_expansion_coeff_fcc']",0.7821419111019547,-253.2569727830445
1958,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'c11_bcc']",0.7820870281643708,-244.25591176518085
3942,"['lattice_constant_diamond', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7820750890492711,-246.4967033891419
2684,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.7820322232463108,-244.98168404622223
2713,"['unstable_stack_energy_fcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7819597501113192,-241.26326872735447
2502,"['unstable_stack_energy_fcc', 'cohesive_energy_fcc', 'lattice_constant_sc']",0.7819407444780873,-257.2835306318674
648,"['c44_fcc', 'vacancy_migration_energy_fcc', 'surface_energy_100_fcc']",0.7818320699366449,-227.30816326455627
2736,"['unstable_stack_energy_fcc', 'lattice_constant_bcc', 'intr_stack_fault_energy_fcc']",0.7818048661737458,-246.96431911303836
2322,"['lattice_constant_fcc', 'c12_fcc', 'unstable_twinning_energy_fcc']",0.7817778433803916,-249.5033775258398
1652,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'c12_fcc']",0.7817420717408767,-249.03487839619822
2991,"['vacancy_migration_energy_fcc', 'lattice_constant_sc', 'c11_bcc']",0.7817011582074113,-239.102963423263
692,"['c44_fcc', 'c12_fcc', 'unstable_twinning_energy_fcc']",0.7816729981320667,-257.16251316721485
2478,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7816475365391703,-252.3007489277947
2465,"['lattice_constant_fcc', 'ideal_surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.7816214725136585,-252.9193960668911
4475,"['unstable_twinning_energy_fcc', 'c11_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7812633596315972,-252.21797342653463
925,"['c12_sc', 'bulk_modulus_bcc', 'unstable_stack_energy_fcc']",0.7812337214269148,-244.92877557350278
2698,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.7811896800571744,-236.17751773888045
3053,"['vacancy_migration_energy_fcc', 'c44_bcc', 'c11_fcc']",0.7810778090952808,-242.43627934421679
974,"['c12_sc', 'unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc']",0.7810696239785375,-243.3442863821102
2475,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7810680628554303,-251.86301725953854
3801,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",0.7810257129529238,-246.8304761353195
2643,"['unstable_stack_energy_fcc', 'c11_sc', 'c11_fcc']",0.7809294022311023,-247.58789966772673
249,"['vacancy_migration_energy_fcc', 'c11_fcc']",0.7808429520654322,-247.64159136478008
2718,"['unstable_stack_energy_fcc', 'ideal_surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.7808404626438558,-241.46985375552427
1456,"['c44_sc', 'c44_bcc', 'unstable_twinning_energy_fcc']",0.780709951733765,-252.28706601318765
2716,"['unstable_stack_energy_fcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",0.7805404513772508,-249.458500280518
1957,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'extr_stack_fault_energy_fcc']",0.7804062529476115,-249.43001927212393
205,"['unstable_stack_energy_fcc', 'lattice_constant_bcc']",0.7803579088363634,-255.1979066713988
2201,"['bulk_modulus_bcc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7803542620253942,-242.24546921336218
710,"['c44_fcc', 'relaxation_volume_fcc', 'unstable_twinning_energy_fcc']",0.7803229557967468,-252.82247432112683
3681,"['relaxation_volume_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.7803140451929305,-249.23208241595145
2234,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'c11_bcc']",0.7801543058226269,-249.29509875127184
3824,"['c44_bcc', 'lattice_constant_bcc', 'c11_fcc']",0.780040440124762,-247.94741052400093
2628,"['unstable_stack_energy_fcc', 'lattice_constant_diamond', 'c11_fcc']",0.7799951642778489,-249.19572250884622
992,"['c12_sc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",0.7799321379308725,-244.06858869908504
3112,"['vacancy_migration_energy_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.7797953474169793,-239.8006738308509
571,"['c44_fcc', 'lattice_constant_fcc', 'unstable_stack_energy_fcc']",0.7796019983884998,-250.22320560577
3493,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc']",0.7795878608748253,-247.14236089900277
3086,"['vacancy_migration_energy_fcc', 'c11_sc', 'bulk_modulus_sc']",0.779559040424363,-245.34466880231685
4383,"['c12_bcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.7794117540756628,-248.03960779698977
51,"['c44_fcc', 'unstable_twinning_energy_fcc']",0.779398600573994,-256.38774122889896
4138,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.7793309899290296,-244.57527854492037
1710,"['unstable_twinning_energy_slip_fraction_fcc', 'vacancy_migration_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7792709767551398,-244.64548521713954
2637,"['unstable_stack_energy_fcc', 'c11_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.7792053814022364,-243.49105675572045
2474,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.7791217127427994,-253.1015835279302
3005,"['vacancy_migration_energy_fcc', 'c12_fcc', 'relaxation_volume_fcc']",0.7790134141672008,-242.4895956464808
2530,"['unstable_stack_energy_fcc', 'vacancy_migration_energy_fcc', 'c11_bcc']",0.7787618204618368,-245.3997626885727
1384,"['c44_sc', 'vacancy_migration_energy_fcc', 'c11_fcc']",0.7784990952832103,-247.13272653963494
3104,"['vacancy_migration_energy_fcc', 'c11_bcc', 'surface_energy_100_fcc']",0.7784737160864819,-228.80830374043194
2679,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",0.7781405156424596,-236.77795045146817
3092,"['vacancy_migration_energy_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.7781008565356554,-249.60530796366172
196,"['unstable_stack_energy_fcc', 'c11_sc']",0.7780301204100841,-245.74283050085774
1213,"['c12_sc', 'ideal_surface_energy_100_fcc', 'unstable_twinning_energy_fcc']",0.778000241738508,-245.76526631117528
2479,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.7777749425694356,-252.80508187616653
720,"['c44_fcc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",0.7776082590233768,-246.83260210878404
996,"['c12_sc', 'cohesive_energy_fcc', 'vacancy_migration_energy_fcc']",0.7775757709771548,-250.81384788386924
2581,"['unstable_stack_energy_fcc', 'c12_fcc', 'relaxed_formation_potential_energy_fcc']",0.7775631999174641,-251.82300449147374
2564,"['unstable_stack_energy_fcc', 'c12_fcc', 'relaxation_volume_fcc']",0.7774860761432488,-243.67874982747756
3457,"['c12_fcc', 'extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc']",0.7773669732959205,-249.35620441575128
4261,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",0.7773414433104112,-254.44871374035213
2745,"['unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'intr_stack_fault_energy_fcc']",0.7771955936791289,-245.1383140406055
2582,"['unstable_stack_energy_fcc', 'c12_fcc', 'bulk_modulus_fcc']",0.7771896110791539,-250.0524988340345
2646,"['unstable_stack_energy_fcc', 'c11_sc', 'intr_stack_fault_energy_fcc']",0.7770838494009179,-246.2464050046667
1994,"['bulk_modulus_bcc', 'vacancy_migration_energy_fcc', 'lattice_constant_sc']",0.7770434257631704,-248.79209274417244
612,"['c44_fcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.7770263253362638,-254.63148313422292
2139,"['bulk_modulus_bcc', 'c11_bcc', 'unstable_twinning_energy_fcc']",0.7769710141694064,-248.00919104330762
3772,"['c44_bcc', 'surface_energy_100_fcc', 'lattice_constant_bcc']",0.7768523938364023,-251.4361825248226
4135,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.7768239734082577,-248.56956687804913
2596,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.776802233785573,-251.78210861073268
