,factors,r2_cv_score,rmse_cv_score
2332,"['c11_bcc', 'c44_fcc', 'lattice_constant_fcc']",0.6359615624996174,-320.6612332697245
2330,"['c11_bcc', 'c44_fcc', 'lattice_constant_sc']",0.6359184318660133,-322.5994072184991
3678,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.6358517060971419,-314.150944230321
11,['c44_fcc'],0.6358502452025373,-313.4188510127464
1431,"['c44_sc', 'c44_fcc', 'lattice_constant_fcc']",0.6357320592702528,-316.84128704020117
2823,"['c12_bcc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6356357651504981,-322.696055689058
1410,"['c44_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6353538101711227,-317.6054071532593
2822,"['c12_bcc', 'c44_fcc', 'bulk_modulus_fcc']",0.6352191419317612,-322.1123681902045
3679,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.6351197653297173,-323.137425080253
3630,"['c44_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",0.6349910860617811,-287.48021026179623
599,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'c44_fcc']",0.6348791915339153,-291.7479369897854
2816,"['c12_bcc', 'c44_fcc', 'lattice_constant_fcc']",0.6347975621355932,-324.50442654348006
1281,"['c44_sc', 'c12_sc', 'c44_fcc']",0.634490574871195,-314.5832967214732
3702,"['c44_fcc', 'c11_fcc', 'c11_sc']",0.6344291729922265,-314.464362392056
2824,"['c12_bcc', 'c44_fcc', 'relaxation_volume_fcc']",0.634414463088211,-320.62066387452506
95,"['c44_sc', 'c44_fcc']",0.6343809345555971,-312.94574231972086
3393,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'bulk_modulus_fcc']",0.634232997013502,-319.1536302315788
3275,"['lattice_constant_diamond', 'lattice_constant_fcc', 'c11_fcc']",0.6341561507851866,-317.6377570412393
1437,"['c44_sc', 'c44_fcc', 'bulk_modulus_fcc']",0.6340980250797125,-313.34947257769744
3685,"['c44_fcc', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.6340777687424891,-318.5019908674094
3594,"['c44_fcc', 'lattice_constant_fcc', 'bulk_modulus_fcc']",0.6340737386775125,-311.983747469274
1059,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6339578927049554,-317.500903275479
3571,"['c44_fcc', 'lattice_constant_sc', 'bulk_modulus_sc']",0.6339273825185814,-319.82772273713084
299,"['c44_fcc', 'surface_energy_100_fcc']",0.633767380868282,-316.5303723756399
3692,"['c44_fcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_sc']",0.6337346367556177,-323.26195627487056
1439,"['c44_sc', 'c44_fcc', 'relaxation_volume_fcc']",0.6336458738702095,-313.0602263483496
2756,"['c12_bcc', 'c12_fcc', 'c44_fcc']",0.6336139323257942,-322.54949355050866
2069,"['c12_sc', 'c44_fcc', 'bulk_modulus_bcc']",0.6335644870362669,-317.5326944040887
3220,"['lattice_constant_diamond', 'c44_fcc', 'intr_stack_fault_energy_fcc']",0.6335194857348212,-311.74335380058676
3642,"['c44_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.6334575548604687,-320.00312032143995
2251,"['c11_bcc', 'c12_bcc', 'c44_fcc']",0.633292094204351,-316.17347954290955
1975,"['c12_sc', 'c12_bcc', 'c44_fcc']",0.6332169839708688,-322.5261917857199
2340,"['c11_bcc', 'c44_fcc', 'relaxation_volume_fcc']",0.6331988514376095,-315.1161233731726
3583,"['c44_fcc', 'c44_bcc', 'lattice_constant_bcc']",0.6331598012618643,-317.22907567556547
1839,"['vacancy_migration_energy_fcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",0.6331505142404874,-302.0979156254074
1438,"['c44_sc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6331245387325576,-315.91454724559634
2345,"['c11_bcc', 'c44_fcc', 'bulk_modulus_bcc']",0.6329275008624379,-318.5819531813575
3040,"['c12_fcc', 'c44_fcc', 'bulk_modulus_sc']",0.6328364271854592,-313.4288860065734
3600,"['c44_fcc', 'lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6327425147941028,-313.1537780839081
294,"['c44_fcc', 'lattice_constant_sc']",0.632436896290158,-316.32335588890925
3385,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'lattice_constant_sc']",0.6322594506251461,-320.9380310276839
68,"['thermal_expansion_coeff_fcc', 'c44_fcc']",0.6321575740129295,-309.7383378690133
3640,"['c44_fcc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.6321414988989141,-313.18169253597415
2065,"['c12_sc', 'c44_fcc', 'ideal_surface_energy_100_fcc']",0.6321012386548415,-316.69975768314754
2776,"['c12_bcc', 'lattice_constant_diamond', 'c44_fcc']",0.6317407020039532,-323.77316799474744
2346,"['c11_bcc', 'c44_fcc', 'bulk_modulus_sc']",0.6316317445081727,-317.4252886551039
665,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'lattice_constant_fcc']",0.6314235682728425,-324.3228248111767
3598,"['c44_fcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.6314041471725398,-319.39623310940004
303,"['c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.631267815286114,-317.3388289781454
1040,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond', 'c44_fcc']",0.6310615113617172,-318.7936225936954
3578,"['c44_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6310304160962905,-315.9332513833028
2063,"['c12_sc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6308985261764556,-321.3012378371044
3731,"['lattice_constant_sc', 'lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc']",0.6307821578502781,-328.38234840509585
3072,"['c12_fcc', 'c44_bcc', 'bulk_modulus_bcc']",0.6305902574713326,-314.5218344288073
2986,"['c12_fcc', 'lattice_constant_diamond', 'c44_fcc']",0.6305439183363256,-324.2628749261916
3663,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",0.6303204956469486,-314.61778989768766
3029,"['c12_fcc', 'c44_fcc', 'surface_energy_100_fcc']",0.6302553885530396,-315.3366708135663
2855,"['c12_bcc', 'c44_bcc', 'bulk_modulus_fcc']",0.6300100312044654,-302.09867041572244
3654,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.6299318772120556,-315.2756027480419
662,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'c44_fcc']",0.6299222264205452,-306.08060434567585
2828,"['c12_bcc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6298030193682884,-320.23325321832687
3399,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.62963359528222,-324.30646071497654
1434,"['c44_sc', 'c44_fcc', 'surface_energy_100_fcc']",0.6296052062921518,-315.2064827722042
3641,"['c44_fcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.6294390121815833,-316.6336747361686
2603,"['extr_stack_fault_energy_fcc', 'lattice_constant_sc', 'unstable_twinning_energy_fcc']",0.6294221491320294,-293.77922694834257
3703,"['c44_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.6290896745296877,-314.06881149030204
1020,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'c44_fcc']",0.6289366657477664,-312.47034573962884
309,"['c44_fcc', 'bulk_modulus_bcc']",0.6285771013186702,-312.03967549215764
362,"['unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.628331236578381,-301.56661642007697
3655,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",0.628305759417716,-316.59082901778095
3569,"['c44_fcc', 'lattice_constant_sc', 'unrelaxed_formation_potential_energy_fcc']",0.6282898829814814,-321.8370377571066
2344,"['c11_bcc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6280371407734389,-317.43362889645437
4087,"['unstable_twinning_energy_fcc', 'surface_energy_100_fcc', 'relaxation_volume_fcc']",0.6277392513213708,-327.6610029272607
681,"['cohesive_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6276701329152107,-317.1615120898168
3570,"['c44_fcc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.6274569160241061,-318.61686399246855
307,"['c44_fcc', 'c11_fcc']",0.627377963183217,-317.4849472560481
3395,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'relaxation_volume_fcc']",0.627288170378495,-317.7234920131216
3707,"['c44_fcc', 'bulk_modulus_bcc', 'c11_sc']",0.6271835505072351,-314.03063598652204
2339,"['c11_bcc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6271783557990446,-315.0665725432507
3668,"['c44_fcc', 'bulk_modulus_fcc', 'c11_fcc']",0.6270034627160946,-315.59471470751964
2818,"['c12_bcc', 'c44_fcc', 'unstable_stack_energy_fcc']",0.6266525108979635,-288.7570737912012
2070,"['c12_sc', 'c44_fcc', 'bulk_modulus_sc']",0.6259456096004642,-317.01978917862687
1996,"['c12_sc', 'c12_fcc', 'c44_fcc']",0.6258775277713658,-316.161842301372
305,"['c44_fcc', 'ideal_surface_energy_100_fcc']",0.6256718270017988,-315.4910881728048
1088,"['thermal_expansion_coeff_fcc', 'c44_fcc', 'relaxation_volume_fcc']",0.6253825348809151,-313.24745202039287
3637,"['c44_fcc', 'surface_energy_100_fcc', 'lattice_constant_bcc']",0.624927838414618,-313.50853808969373
1444,"['c44_sc', 'c44_fcc', 'bulk_modulus_bcc']",0.6248735846411786,-317.0553923108388
295,"['c44_fcc', 'c44_bcc']",0.6248607390749471,-316.8107066711694
125,"['vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.6248562621714289,-305.52441821319286
3226,"['lattice_constant_diamond', 'c44_fcc', 'lattice_constant_bcc']",0.6238761210581576,-301.842412216679
3674,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'ideal_surface_energy_100_fcc']",0.622874188770552,-319.5263313221001
3038,"['c12_fcc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6227460533390677,-317.29079513305203
3597,"['c44_fcc', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.6225113480960218,-309.6181708204107
2347,"['c11_bcc', 'c44_fcc', 'c11_sc']",0.6215398814107408,-317.44480105200955
2819,"['c12_bcc', 'c44_fcc', 'surface_energy_100_fcc']",0.6213322080785406,-323.14952691934644
3681,"['c44_fcc', 'relaxation_volume_fcc', 'ideal_surface_energy_100_fcc']",0.6204967517903424,-316.80257153755315
3400,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'bulk_modulus_bcc']",0.6204635729911396,-321.77261586949993
3696,"['c44_fcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.620317783597456,-314.524607460666
2067,"['c12_sc', 'c44_fcc', 'c11_fcc']",0.6202831912553393,-320.854115558949
2568,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc']",0.6201906440874627,-305.81186635004246
3599,"['c44_fcc', 'lattice_constant_fcc', 'c11_fcc']",0.6201349573952735,-313.66259119974603
1446,"['c44_sc', 'c44_fcc', 'c11_sc']",0.6201344241517472,-315.69955146352675
3693,"['c44_fcc', 'ideal_surface_energy_100_fcc', 'c11_sc']",0.6200220835249514,-322.5100007249841
2831,"['c12_bcc', 'c44_fcc', 'c11_sc']",0.6194966104911785,-322.9220362627242
256,"['lattice_constant_diamond', 'c44_fcc']",0.6194956244806469,-324.38159657909915
3295,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6193762018353572,-317.97456897475195
3394,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6193481103784597,-325.435531546917
215,"['c12_bcc', 'c44_fcc']",0.6189354456872589,-320.9467524711104
2758,"['c12_bcc', 'c12_fcc', 'c44_bcc']",0.6188089863281836,-315.41696878988733
2338,"['c11_bcc', 'c44_fcc', 'bulk_modulus_fcc']",0.6186178098096564,-317.20255420069674
3401,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'bulk_modulus_sc']",0.6185215861069282,-321.2100458771046
576,"['cohesive_energy_fcc', 'c11_bcc', 'c44_fcc']",0.6182485167899302,-314.546538211629
3221,"['lattice_constant_diamond', 'c44_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6181016837121442,-322.33724962702223
2827,"['c12_bcc', 'c44_fcc', 'c11_fcc']",0.6179921762096199,-324.6435418213612
2829,"['c12_bcc', 'c44_fcc', 'bulk_modulus_bcc']",0.6175407447927896,-319.84079675394014
4111,"['unstable_twinning_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.6175308512934833,-317.3421272042986
909,"['thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.6175094432951889,-304.74801279734106
3566,"['c44_fcc', 'lattice_constant_sc', 'ideal_surface_energy_100_fcc']",0.617463448979329,-316.1587469623406
3573,"['c44_fcc', 'c44_bcc', 'lattice_constant_fcc']",0.6174448370319354,-329.5309212093931
3662,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",0.6172712400113223,-317.67777106678255
2861,"['c12_bcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6170280911585843,-321.2345246294093
1429,"['c44_sc', 'c44_fcc', 'lattice_constant_sc']",0.6168721750730826,-317.0096029875256
621,"['cohesive_energy_fcc', 'c12_bcc', 'c44_fcc']",0.6163942292938195,-317.22682178741894
954,"['thermal_expansion_coeff_fcc', 'c11_bcc', 'c44_fcc']",0.614332814545478,-326.1187321432044
3195,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6140934699286466,-327.4062125165121
2661,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_sc']",0.6138910376501968,-291.23220738192236
930,"['thermal_expansion_coeff_fcc', 'c12_sc', 'c44_fcc']",0.6135513690020634,-311.4414038188937
3749,"['lattice_constant_sc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.6133584535460613,-316.7681352230822
1930,"['c12_sc', 'c11_bcc', 'c44_fcc']",0.6133583720995631,-317.00732051035413
4345,"['intr_stack_fault_energy_fcc', 'lattice_constant_bcc', 'c11_fcc']",0.6132374302611578,-335.7373995413183
3675,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'lattice_constant_bcc']",0.6129818598661189,-308.3773141052893
3672,"['c44_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.61268074997845,-313.23248757309
2035,"['c12_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6126355191699432,-321.01440423524105
2124,"['c12_sc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.6125378267921563,-329.015529958816
3604,"['c44_fcc', 'unstable_twinning_energy_fcc', 'unstable_stack_energy_fcc']",0.6125134382140751,-303.47609853793733
1090,"['thermal_expansion_coeff_fcc', 'c44_fcc', 'lattice_constant_bcc']",0.6121782848045494,-311.402868217508
2068,"['c12_sc', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6118650402041454,-317.314591683963
3398,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'c11_fcc']",0.6118625267196723,-319.6013692705575
126,"['vacancy_migration_energy_fcc', 'unstable_stack_energy_fcc']",0.6116527686576522,-308.2100460075862
3231,"['lattice_constant_diamond', 'c44_fcc', 'c11_sc']",0.6115140150266413,-327.5278567742421
3215,"['lattice_constant_diamond', 'c44_fcc', 'c44_bcc']",0.6112478155730217,-332.0431575721775
3629,"['c44_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_sc']",0.6109048520720902,-284.4636982490429
2795,"['c12_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6103374001879601,-328.5647934614814
3704,"['c44_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.6098452573776046,-314.8193256120528
3392,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6098378389271172,-315.6267309689604
3664,"['c44_fcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",0.609688287568829,-317.5826974672116
3699,"['c44_fcc', 'c11_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6096808207959855,-317.5040380319249
2341,"['c11_bcc', 'c44_fcc', 'ideal_surface_energy_100_fcc']",0.6092368806501591,-320.36397461860156
2311,"['c11_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6086645594555462,-324.25419647150545
3223,"['lattice_constant_diamond', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.6083496579569484,-326.96902698729724
3730,"['lattice_constant_sc', 'lattice_constant_fcc', 'bulk_modulus_fcc']",0.6077616456382786,-336.24880700398063
2830,"['c12_bcc', 'c44_fcc', 'bulk_modulus_sc']",0.606641139359471,-323.8936599487139
3229,"['lattice_constant_diamond', 'c44_fcc', 'bulk_modulus_bcc']",0.60615132948439,-323.3788499676641
3601,"['c44_fcc', 'lattice_constant_fcc', 'bulk_modulus_bcc']",0.6058829294824621,-328.28523739010103
4084,"['unstable_twinning_energy_fcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6049743387853552,-331.32444073072855
302,"['c44_fcc', 'bulk_modulus_fcc']",0.6043541595107846,-315.1930743698496
3804,"['lattice_constant_sc', 'bulk_modulus_fcc', 'c11_fcc']",0.6043362994316107,-341.53434892360815
4334,"['intr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'c11_fcc']",0.6040746082800701,-339.8683601459511
2728,"['extr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'c11_fcc']",0.6040655886437191,-333.1002037621193
4117,"['unstable_twinning_energy_fcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",0.6040243136843758,-339.15047002508027
4183,"['unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc', 'c11_sc']",0.6039549293693155,-320.53797760139287
3683,"['c44_fcc', 'relaxation_volume_fcc', 'c11_fcc']",0.6038856272570288,-321.54314581096116
2856,"['c12_bcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.603873166071996,-315.89136830935115
3396,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'ideal_surface_energy_100_fcc']",0.602613677277563,-319.07830527099014
275,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc']",0.6025514600024328,-319.02443506548053
3228,"['lattice_constant_diamond', 'c44_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6020204112349224,-326.99739105350795
4120,"['unstable_twinning_energy_fcc', 'bulk_modulus_fcc', 'c11_fcc']",0.6013069526089404,-324.1319922197155
1350,"['c44_sc', 'c12_bcc', 'c44_fcc']",0.6011735957690173,-315.24223803269473
304,"['c44_fcc', 'relaxation_volume_fcc']",0.6010690651083841,-318.1146869784304
2122,"['c12_sc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6004541373725776,-311.8655800521898
3588,"['c44_fcc', 'c44_bcc', 'c11_sc']",0.6002904325994287,-318.3029875409571
3037,"['c12_fcc', 'c44_fcc', 'c11_fcc']",0.599944058362494,-317.3461570626981
3934,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.5997110552436342,-320.593462051259
3033,"['c12_fcc', 'c44_fcc', 'relaxed_formation_potential_energy_fcc']",0.5996082911626823,-320.0890033963106
3636,"['c44_fcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",0.5993143102462986,-326.5819013583191
3736,"['lattice_constant_sc', 'lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.5981138677169892,-344.98061232606676
531,"['cohesive_energy_fcc', 'vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc']",0.5975462077595025,-293.30048236256215
2858,"['c12_bcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.596910119138164,-339.4092686197536
1391,"['c44_sc', 'lattice_constant_diamond', 'c44_fcc']",0.5960558203312358,-328.44219743647926
4173,"['unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.5951819122827671,-330.77728094365267
3153,"['c12_fcc', 'bulk_modulus_fcc', 'lattice_constant_bcc']",0.5949791959756485,-340.9675555466883
3875,"['c44_bcc', 'unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc']",0.5946201967521465,-311.81271219612637
3270,"['lattice_constant_diamond', 'lattice_constant_fcc', 'bulk_modulus_fcc']",0.5945074084619137,-347.03532192402764
2335,"['c11_bcc', 'c44_fcc', 'surface_energy_100_fcc']",0.5943186249614293,-315.1187344399868
2292,"['c11_bcc', 'lattice_constant_diamond', 'c44_fcc']",0.5939008403289666,-328.33664629310135
2852,"['c12_bcc', 'c44_bcc', 'surface_energy_100_fcc']",0.5937093283549156,-338.8684481601755
3162,"['c12_fcc', 'relaxed_formation_potential_energy_fcc', 'c11_fcc']",0.5934463278217728,-342.63062565199317
3386,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_fcc', 'c44_bcc']",0.5931679627475492,-323.70079478711176
4161,"['unstable_stack_energy_fcc', 'surface_energy_100_fcc', 'intr_stack_fault_energy_fcc']",0.5928310041815902,-294.34334697027117
2129,"['c12_sc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.5927405785763167,-309.905686671465
3273,"['lattice_constant_diamond', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.5921532566391047,-340.67973776565566
1826,"['vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.5917920963935949,-306.7027148917583
2589,"['extr_stack_fault_energy_fcc', 'c44_fcc', 'intr_stack_fault_energy_fcc']",0.591618244510639,-322.98857193906827
4180,"['unstable_stack_energy_fcc', 'intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.5914938042873372,-319.4616055730413
1146,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.5908739772561334,-307.37312756084043
1658,"['vacancy_migration_energy_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",0.5906245300532148,-282.20471136514664
3219,"['lattice_constant_diamond', 'c44_fcc', 'surface_energy_100_fcc']",0.5905830261694589,-329.8574555029406
2889,"['c12_bcc', 'unstable_twinning_energy_fcc', 'c11_fcc']",0.590022999345908,-331.5518131316272
3966,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'surface_energy_100_fcc']",0.5888329243821214,-337.1917865052139
3230,"['lattice_constant_diamond', 'c44_fcc', 'bulk_modulus_sc']",0.5881661642264371,-325.9951913003044
3276,"['lattice_constant_diamond', 'lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.5874783026474425,-349.84741920302645
369,"['unstable_twinning_energy_fcc', 'c11_fcc']",0.5874366059362174,-338.41224767291357
3222,"['lattice_constant_diamond', 'c44_fcc', 'bulk_modulus_fcc']",0.5862788638952686,-326.3106508248917
4088,"['unstable_twinning_energy_fcc', 'surface_energy_100_fcc', 'ideal_surface_energy_100_fcc']",0.5857651158952568,-313.9584389726552
3581,"['c44_fcc', 'c44_bcc', 'relaxation_volume_fcc']",0.5857408736243226,-313.85188834778546
3708,"['c44_fcc', 'bulk_modulus_sc', 'c11_sc']",0.5847429199196208,-315.33958001158857
4408,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'c11_fcc']",0.5838928419521484,-341.7667298856549
2016,"['c12_sc', 'lattice_constant_diamond', 'c44_fcc']",0.5837422921929165,-328.35073791508114
2652,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.5837329161793319,-311.3377847996804
3969,"['lattice_constant_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_fcc']",0.5831417137673303,-338.44757748463417
4198,"['unstable_stack_energy_fcc', 'bulk_modulus_fcc', 'c11_fcc']",0.5830864626567857,-334.52498725063515
3054,"['c12_fcc', 'lattice_constant_sc', 'c11_fcc']",0.5823171520746232,-341.01516807487764
3080,"['c12_fcc', 'lattice_constant_fcc', 'bulk_modulus_fcc']",0.5807085720044374,-343.2788736952227
2663,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'surface_energy_100_fcc']",0.580524230485853,-311.31120944659926
2508,"['extr_stack_fault_energy_fcc', 'c12_bcc', 'unstable_twinning_energy_fcc']",0.5795700183596826,-320.15108143188786
3225,"['lattice_constant_diamond', 'c44_fcc', 'ideal_surface_energy_100_fcc']",0.5794011725550889,-326.86234721338667
4010,"['lattice_constant_fcc', 'intr_stack_fault_energy_fcc', 'c11_fcc']",0.5793535209728449,-347.57423505826273
3227,"['lattice_constant_diamond', 'c44_fcc', 'c11_fcc']",0.5775471141095686,-328.49448890003026
3680,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'c11_sc']",0.5774631396321431,-314.85147878118835
3819,"['lattice_constant_sc', 'relaxation_volume_fcc', 'c11_fcc']",0.5762095498015324,-350.1506927670785
2372,"['c11_bcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.576059664177721,-340.2620105765736
3180,"['c12_fcc', 'lattice_constant_bcc', 'c11_fcc']",0.5757463316892711,-337.4711244859898
3302,"['lattice_constant_diamond', 'unstable_stack_energy_fcc', 'c11_fcc']",0.5749212057800311,-344.9877530258657
4119,"['unstable_twinning_energy_fcc', 'bulk_modulus_fcc', 'lattice_constant_bcc']",0.5745175293686091,-329.0361570293316
702,"['cohesive_energy_fcc', 'c44_fcc', 'lattice_constant_fcc']",0.5739528244887455,-312.4738272152267
3112,"['c12_fcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.5726018489704577,-331.85069412150256
912,"['thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc', 'intr_stack_fault_energy_fcc']",0.572505403667689,-271.6507391264632
4089,"['unstable_twinning_energy_fcc', 'surface_energy_100_fcc', 'lattice_constant_bcc']",0.5717870232590788,-336.5708901491235
2391,"['c11_bcc', 'lattice_constant_fcc', 'c11_fcc']",0.5715287131479088,-351.21396050468576
1820,"['vacancy_migration_energy_fcc', 'unstable_twinning_energy_fcc', 'unstable_stack_energy_fcc']",0.5710202421326322,-295.00339170449666
4128,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'c11_fcc']",0.5708501275382405,-336.71395878352376
4133,"['unstable_twinning_energy_fcc', 'relaxation_volume_fcc', 'ideal_surface_energy_100_fcc']",0.5703999288287096,-342.00310526258886
3830,"['lattice_constant_sc', 'lattice_constant_bcc', 'c11_fcc']",0.5700589249240141,-347.8241821886479
3620,"['c44_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.5698252791693132,-286.5281935205846
910,"['thermal_expansion_coeff_fcc', 'vacancy_migration_energy_fcc', 'unstable_stack_energy_fcc']",0.5698118674596853,-308.49398334233996
3733,"['lattice_constant_sc', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.5684015805975747,-357.80632444229525
