species,llnl_ported_kimcode,strength_MPa,disqualified,SF_jamming,bcc_fraction,hcp_fraction,type,llnl_code,model,type1,type2,kim_code,study_details,lattice_constant_bcc,lattice_constant_diamond,lattice_constant_fcc,lattice_constant_sc,bulk_modulus_bcc,bulk_modulus_diamond,bulk_modulus_fcc,bulk_modulus_sc,c44_bcc,c44_diamond,c44_fcc,c44_sc,c12_bcc,c12_diamond,c12_fcc,c12_sc,c11_bcc,c11_diamond,c11_fcc,c11_sc,cohesive_energy_bcc,cohesive_energy_diamond,cohesive_energy_fcc,cohesive_energy_sc,thermal_expansion_coeff_bcc,thermal_expansion_coeff_diamond,thermal_expansion_coeff_fcc,surface_energy_100_bcc,surface_energy_100_fcc,surface_energy_110_bcc,surface_energy_110_fcc,surface_energy_111_bcc,surface_energy_111_fcc,surface_energy_121_bcc,surface_energy_121_fcc,ideal_surface_energy_100_bcc,ideal_surface_energy_100_fcc,ideal_surface_energy_110_bcc,ideal_surface_energy_110_fcc,ideal_surface_energy_111_bcc,ideal_surface_energy_111_fcc,ideal_surface_energy_121_bcc,ideal_surface_energy_121_fcc,extr_stack_fault_energy_fcc,intr_stack_fault_energy_fcc,unstable_stack_energy_fcc,unstable_stack_energy_slip_fraction_fcc,unstable_twinning_energy_fcc,unstable_twinning_energy_slip_fraction_fcc,relaxed_formation_potential_energy_bcc,relaxed_formation_potential_energy_diamond,relaxed_formation_potential_energy_fcc,relaxed_formation_potential_energy_hcp,unrelaxed_formation_potential_energy_bcc,unrelaxed_formation_potential_energy_diamond,unrelaxed_formation_potential_energy_fcc,unrelaxed_formation_potential_energy_hcp,vacancy_migration_energy_bcc,vacancy_migration_energy_diamond,vacancy_migration_energy_fcc,vacancy_migration_energy_hcp,vacancy_migration_energy_sc,relaxation_volume_bcc,relaxation_volume_diamond,relaxation_volume_fcc,relaxation_volume_hcp,units,testnames
Ag,Sim_LAMMPS_EAM_AcklandTichyVitek_1987_Ag__SM_000000858049_000,1354.0,,pos,0.2,5.1,EAM,SM_000000858049_000,EAM_Dynamo_AcklandTichyVitek_1987_Ag__MO_212700056563_005,EAM,Dynamo,MO_212700056563_005,"['EAM', 1, 'AcklandTichyVitek', '1987', 'Ag']",3.317863777279854,6.598635137081146,4.086000084877014,2.7472114861011505,135.1142053803145,27.354421326243305,104.39142820910844,111.34355901061991,74.73464646921168,8.820667263415109,47.119833497191934,20.218542533094755,123.5139676560391,25.14343285783444,94.02781966670362,48.07344936057819,158.31468082886536,31.776398263061044,125.11864529391808,237.88377831070338,2.928810888181919,1.9126044344570357,2.9674439036746234,2.423553712048953,,,2.2077001747402216e-05,,0.04740806483596597,,0.050625329434548526,,0.038761492396377675,,0.04726836036943231,,0.04782700402099718,,0.05183078619212586,,0.03923846402934588,,0.04841901489986551,0.00145398373730642,0.00133405966489887,0.0127753961628815,0.500234374999999,0.0135397823731289,1.49800781249998,,,1.0212676627614545,,,,1.042667935740895,,,,0.9806973536495129,,,,,3.7802135550066533,,"{'bulk_modulus_unit_bcc': 'GPa', 'bulk_modulus_unit_diamond': 'GPa', 'bulk_modulus_unit_fcc': 'GPa', 'bulk_modulus_unit_sc': 'GPa', 'elastic_const_unit_bcc': 'GPa', 'elastic_const_unit_diamond': 'GPa', 'elastic_const_unit_fcc': 'GPa', 'elastic_const_unit_sc': 'GPa', 'cohesive_energy_unit_bcc': 'eV', 'cohesive_energy_unit_diamond': 'eV', 'cohesive_energy_unit_fcc': 'eV', 'cohesive_energy_unit_sc': 'eV', 'thermal_expansion_coeff_unit_bcc': nan, 'thermal_expansion_coeff_unit_diamond': nan, 'thermal_expansion_coeff_unit_fcc': '1/K', 'surface_energy_unit_bcc': nan, 'surface_energy_unit_fcc': 'eV/angstrom^2', 'ideal_surface_energy_unit_bcc': nan, 'ideal_surface_energy_unit_fcc': 'eV/angstrom^2', 'extr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'intr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'unstable_stack_energy_unit_fcc': 'eV/angstrom^2', 'unstable_twinning_energy_unit_fcc': 'eV/angstrom^2', 'relaxed_formation_potential_energy_unit_bcc': nan, 'relaxed_formation_potential_energy_unit_diamond': nan, 'relaxed_formation_potential_energy_unit_fcc': 'eV', 'relaxed_formation_potential_energy_unit_hcp': nan, 'unrelaxed_formation_potential_energy_unit_bcc': nan, 'unrelaxed_formation_potential_energy_unit_diamond': nan, 'unrelaxed_formation_potential_energy_unit_fcc': 'eV', 'unrelaxed_formation_potential_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_bcc': nan, 'vacancy_migration_energy_unit_diamond': nan, 'vacancy_migration_energy_unit_fcc': 'eV', 'vacancy_migration_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_sc': nan, 'relaxation_volume_unit_bcc': nan, 'relaxation_volume_unit_diamond': nan, 'relaxation_volume_unit_fcc': 'angstrom^3', 'relaxation_volume_unit_hcp': nan}","{'testname_lattice_const_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_lattice_const_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_lattice_const_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_lattice_const_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_bulk_mod_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_bulk_mod_diamond': 'ElasticConstantsCubic_diamond_Ag__TE_427316224544_001', 'testname_bulk_mod_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_bulk_mod_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_elastic_const_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_elastic_const_diamond': 'ElasticConstantsCubic_diamond_Ag__TE_427316224544_001', 'testname_elastic_const_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_elastic_const_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_cohesive_energy_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_cohesive_energy_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_cohesive_energy_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_cohesive_energy_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_thermal_expansion_coeff_bcc': nan, 'testname_thermal_expansion_coeff_diamond': nan, 'testname_thermal_expansion_coeff_fcc': 'LinearThermalExpansionCoeffCubic_fcc_Ag__TE_016048498506_001', 'testname_surface_energy_bcc': nan, 'testname_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_ideal_surface_energy_bcc': nan, 'testname_ideal_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_extr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_intr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_stack_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_twinning_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_mono_relaxed_form_pot_energy_bcc': nan, 'testname_mono_relaxed_form_pot_energy_diamond': nan, 'testname_mono_relaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_relaxed_form_pot_energy_hcp': nan, 'testname_mono_unrelaxed_form_pot_energy_bcc': nan, 'testname_mono_unrelaxed_form_pot_energy_diamond': nan, 'testname_mono_unrelaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_unrelaxed_form_pot_energy_hcp': nan, 'testname_vacancy_migr_energy_bcc': nan, 'testname_vacancy_migr_energy_diamond': nan, 'testname_vacancy_migr_energy_fcc': 'VacancyFormationMigration_fcc_Ag__TE_930419041081_001', 'testname_vacancy_migr_energy_hcp': nan, 'testname_vacancy_migr_energy_sc': nan, 'testname_vacancy_relax_vol_bcc': nan, 'testname_vacancy_relax_vol_diamond': nan, 'testname_vacancy_relax_vol_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_vacancy_relax_vol_hcp': nan}"
Ag,Sim_LAMMPS_EAM_AcklandTichyVitek_1987v2_Ag__SM_000000456873_000,1326.0,,no,0.2,5.2,EAM,SM_000000456873_000,EAM_Dynamo_AcklandTichyVitek_1987v2_Ag__MO_055919219575_000,EAM,Dynamo,MO_055919219575_000,"['EAM', 2, 'AcklandTichyVitek', '1987v2', 'Ag']",3.317863777279854,6.598635196685791,4.086000084877014,2.747211493551731,135.114193110327,27.354436469734708,104.39142933038434,111.34355086316188,74.7346383676182,8.820682059394365,47.194086931112004,20.218540476369594,123.51395963016284,25.14344263120174,94.02782050129527,48.07344614300383,158.31466007065538,31.77642414680064,125.1186469885625,237.883760303478,2.928810888182647,1.912604434457379,2.9674439036756852,2.4235537120496016,,,2.209491912102564e-05,,0.047408035548756416,,0.050625300441684694,,0.03876146365106203,,0.04726833167403277,,0.04782697473445042,,0.051830757199548785,,0.03923843528484142,,0.04841898620528451,0.00145398413319367,0.00133405963923829,0.0127753919034556,0.500234374999999,0.0135397786364366,1.49800781249998,,,1.0212676568229817,,,,1.0426679357369772,,,,0.98065230692009,,,,,3.784344312687649,,"{'bulk_modulus_unit_bcc': 'GPa', 'bulk_modulus_unit_diamond': 'GPa', 'bulk_modulus_unit_fcc': 'GPa', 'bulk_modulus_unit_sc': 'GPa', 'elastic_const_unit_bcc': 'GPa', 'elastic_const_unit_diamond': 'GPa', 'elastic_const_unit_fcc': 'GPa', 'elastic_const_unit_sc': 'GPa', 'cohesive_energy_unit_bcc': 'eV', 'cohesive_energy_unit_diamond': 'eV', 'cohesive_energy_unit_fcc': 'eV', 'cohesive_energy_unit_sc': 'eV', 'thermal_expansion_coeff_unit_bcc': nan, 'thermal_expansion_coeff_unit_diamond': nan, 'thermal_expansion_coeff_unit_fcc': '1/K', 'surface_energy_unit_bcc': nan, 'surface_energy_unit_fcc': 'eV/angstrom^2', 'ideal_surface_energy_unit_bcc': nan, 'ideal_surface_energy_unit_fcc': 'eV/angstrom^2', 'extr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'intr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'unstable_stack_energy_unit_fcc': 'eV/angstrom^2', 'unstable_twinning_energy_unit_fcc': 'eV/angstrom^2', 'relaxed_formation_potential_energy_unit_bcc': nan, 'relaxed_formation_potential_energy_unit_diamond': nan, 'relaxed_formation_potential_energy_unit_fcc': 'eV', 'relaxed_formation_potential_energy_unit_hcp': nan, 'unrelaxed_formation_potential_energy_unit_bcc': nan, 'unrelaxed_formation_potential_energy_unit_diamond': nan, 'unrelaxed_formation_potential_energy_unit_fcc': 'eV', 'unrelaxed_formation_potential_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_bcc': nan, 'vacancy_migration_energy_unit_diamond': nan, 'vacancy_migration_energy_unit_fcc': 'eV', 'vacancy_migration_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_sc': nan, 'relaxation_volume_unit_bcc': nan, 'relaxation_volume_unit_diamond': nan, 'relaxation_volume_unit_fcc': 'angstrom^3', 'relaxation_volume_unit_hcp': nan}","{'testname_lattice_const_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_lattice_const_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_lattice_const_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_lattice_const_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_bulk_mod_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_bulk_mod_diamond': 'ElasticConstantsCubic_diamond_Ag__TE_427316224544_001', 'testname_bulk_mod_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_bulk_mod_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_elastic_const_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_elastic_const_diamond': 'ElasticConstantsCubic_diamond_Ag__TE_427316224544_001', 'testname_elastic_const_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_elastic_const_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_cohesive_energy_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_cohesive_energy_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_cohesive_energy_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_cohesive_energy_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_thermal_expansion_coeff_bcc': nan, 'testname_thermal_expansion_coeff_diamond': nan, 'testname_thermal_expansion_coeff_fcc': 'LinearThermalExpansionCoeffCubic_fcc_Ag__TE_016048498506_001', 'testname_surface_energy_bcc': nan, 'testname_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_ideal_surface_energy_bcc': nan, 'testname_ideal_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_extr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_intr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_stack_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_twinning_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_mono_relaxed_form_pot_energy_bcc': nan, 'testname_mono_relaxed_form_pot_energy_diamond': nan, 'testname_mono_relaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_relaxed_form_pot_energy_hcp': nan, 'testname_mono_unrelaxed_form_pot_energy_bcc': nan, 'testname_mono_unrelaxed_form_pot_energy_diamond': nan, 'testname_mono_unrelaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_unrelaxed_form_pot_energy_hcp': nan, 'testname_vacancy_migr_energy_bcc': nan, 'testname_vacancy_migr_energy_diamond': nan, 'testname_vacancy_migr_energy_fcc': 'VacancyFormationMigration_fcc_Ag__TE_930419041081_001', 'testname_vacancy_migr_energy_hcp': nan, 'testname_vacancy_migr_energy_sc': nan, 'testname_vacancy_relax_vol_bcc': nan, 'testname_vacancy_relax_vol_diamond': nan, 'testname_vacancy_relax_vol_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_vacancy_relax_vol_hcp': nan}"
Ag,Sim_LAMMPS_EAM_AdamsFoilesWolfer_1989Universal6_Ag__SM_000000516269_000,1064.0,,pos,0.4,11.3,EAM,SM_000000516269_000,EAM_Dynamo_AdamsFoilesWolfer_1989Universal6_Ag__MO_681640899874_000,EAM,Dynamo,MO_681640899874_000,"['EAM', 3, 'AdamsFoilesWolfer', '1989Universal6', 'Ag']",3.251732364296913,6.237515425682075,4.089999943971635,2.746347352862358,101.11480194723552,,103.74022426313124,66.52963255506039,69.49210032267723,,56.8022260241973,-13.35556047592055,103.79230813131257,,91.07522096961056,15.125529953274503,95.75978957908144,,129.07023085017263,169.33783775863216,2.813324088276419,2.029353951421674,2.8500000012966997,2.4289349715627084,,,2.0651404650334317e-05,,0.04389486987499278,,0.04776341200805718,,0.038600843046672585,,0.04564239701737224,,0.044211622341061255,,0.04861483875220551,,0.03884019618623996,,0.04641184412613631,8.82265907145556e-05,8.78225512980959e-05,0.00729843494198966,0.5000390625,0.00734283812739061,1.49960937500001,,,0.9677201738506738,,,,0.9763173128979981,,,,0.7747029869071794,,,,,3.0384106354238347,,"{'bulk_modulus_unit_bcc': 'GPa', 'bulk_modulus_unit_diamond': nan, 'bulk_modulus_unit_fcc': 'GPa', 'bulk_modulus_unit_sc': 'GPa', 'elastic_const_unit_bcc': 'GPa', 'elastic_const_unit_diamond': nan, 'elastic_const_unit_fcc': 'GPa', 'elastic_const_unit_sc': 'GPa', 'cohesive_energy_unit_bcc': 'eV', 'cohesive_energy_unit_diamond': 'eV', 'cohesive_energy_unit_fcc': 'eV', 'cohesive_energy_unit_sc': 'eV', 'thermal_expansion_coeff_unit_bcc': nan, 'thermal_expansion_coeff_unit_diamond': nan, 'thermal_expansion_coeff_unit_fcc': '1/K', 'surface_energy_unit_bcc': nan, 'surface_energy_unit_fcc': 'eV/angstrom^2', 'ideal_surface_energy_unit_bcc': nan, 'ideal_surface_energy_unit_fcc': 'eV/angstrom^2', 'extr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'intr_stack_fault_energy_unit_fcc': 'eV/angstrom^2', 'unstable_stack_energy_unit_fcc': 'eV/angstrom^2', 'unstable_twinning_energy_unit_fcc': 'eV/angstrom^2', 'relaxed_formation_potential_energy_unit_bcc': nan, 'relaxed_formation_potential_energy_unit_diamond': nan, 'relaxed_formation_potential_energy_unit_fcc': 'eV', 'relaxed_formation_potential_energy_unit_hcp': nan, 'unrelaxed_formation_potential_energy_unit_bcc': nan, 'unrelaxed_formation_potential_energy_unit_diamond': nan, 'unrelaxed_formation_potential_energy_unit_fcc': 'eV', 'unrelaxed_formation_potential_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_bcc': nan, 'vacancy_migration_energy_unit_diamond': nan, 'vacancy_migration_energy_unit_fcc': 'eV', 'vacancy_migration_energy_unit_hcp': nan, 'vacancy_migration_energy_unit_sc': nan, 'relaxation_volume_unit_bcc': nan, 'relaxation_volume_unit_diamond': nan, 'relaxation_volume_unit_fcc': 'angstrom^3', 'relaxation_volume_unit_hcp': nan}","{'testname_lattice_const_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_lattice_const_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_lattice_const_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_lattice_const_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_bulk_mod_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_bulk_mod_diamond': nan, 'testname_bulk_mod_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_bulk_mod_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_elastic_const_bcc': 'ElasticConstantsCubic_bcc_Ag__TE_800990874257_006', 'testname_elastic_const_diamond': nan, 'testname_elastic_const_fcc': 'ElasticConstantsCubic_fcc_Ag__TE_058380161986_006', 'testname_elastic_const_sc': 'ElasticConstantsCubic_sc_Ag__TE_042440763055_006', 'testname_cohesive_energy_bcc': 'LatticeConstantCubicEnergy_bcc_Ag__TE_162589006162_007', 'testname_cohesive_energy_diamond': 'LatticeConstantCubicEnergy_diamond_Ag__TE_188192567838_007', 'testname_cohesive_energy_fcc': 'LatticeConstantCubicEnergy_fcc_Ag__TE_772075082810_007', 'testname_cohesive_energy_sc': 'LatticeConstantCubicEnergy_sc_Ag__TE_222254896070_007', 'testname_thermal_expansion_coeff_bcc': nan, 'testname_thermal_expansion_coeff_diamond': nan, 'testname_thermal_expansion_coeff_fcc': 'LinearThermalExpansionCoeffCubic_fcc_Ag__TE_016048498506_001', 'testname_surface_energy_bcc': nan, 'testname_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_ideal_surface_energy_bcc': nan, 'testname_ideal_surface_energy_fcc': 'SurfaceEnergyCubicCrystalBrokenBondFit_fcc_Ag__TE_069649486058_004', 'testname_extr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_intr_stack_fault_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_stack_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_unstable_twinning_energy_fcc': 'StackingFaultFccCrystal_0bar_Ag__TE_802425246128_002', 'testname_mono_relaxed_form_pot_energy_bcc': nan, 'testname_mono_relaxed_form_pot_energy_diamond': nan, 'testname_mono_relaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_relaxed_form_pot_energy_hcp': nan, 'testname_mono_unrelaxed_form_pot_energy_bcc': nan, 'testname_mono_unrelaxed_form_pot_energy_diamond': nan, 'testname_mono_unrelaxed_form_pot_energy_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_mono_unrelaxed_form_pot_energy_hcp': nan, 'testname_vacancy_migr_energy_bcc': nan, 'testname_vacancy_migr_energy_diamond': nan, 'testname_vacancy_migr_energy_fcc': 'VacancyFormationMigration_fcc_Ag__TE_930419041081_001', 'testname_vacancy_migr_energy_hcp': nan, 'testname_vacancy_migr_energy_sc': nan, 'testname_vacancy_relax_vol_bcc': nan, 'testname_vacancy_relax_vol_diamond': nan, 'testname_vacancy_relax_vol_fcc': 'VacancyFormationEnergyRelaxationVolume_fcc_Ag__TE_637108138696_001', 'testname_vacancy_relax_vol_hcp': nan}"
